,tweet_text,user_screen_name,user_name,user_location,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,tweet_created_at,tweet_id ,RT,Hashtag,Clean Tweets,Subjectivity Score,Polarity Score,Analysis
3091,@peadubya66 @ScoopHopkins @pompey80s @3retro_ @robertmdaws I remember the one two years later. They read the other… https://t.co/7w7MNligOG,fireplace999,Gary B,,23,492,0,365,2021-03-03 22:36:06,1367242406270181377,Tweet,False,   _  I remember the one two years later. They read the other… ,0.0,0.0,Neutral
3092,@jparmenterwhu A Chelsea and liverpool draw would be amazing,the_creeper7,Professional weeb,,73,225,0,2251,2021-03-03 22:36:06,1367242406089793539,Tweet,False, A Chelsea and liverpool draw would be amazing,0.9,0.6000000000000001,Positive
3093,"RT @LivEchoLFC: Liverpool legend Jamie Carragher's cheeky message to Steven Gerrard after Rangers sending off

#LFC

https://t.co/aYJaDb18zN",LFC_bot_v1,LFC_bot,,922,108,7,23642,2021-03-03 22:36:05,1367242402885341186,Retweet,True," Liverpool legend Jamie Carragher's cheeky message to Steven Gerrard after Rangers sending off

LFC

",0.0,0.0,Neutral
3094,@Proudtobeunbea1 You ever been to Liverpool you silly little blert.,smtm__LFC75,smtm_LFC75,The Pesky Redders,15433,12696,46,40769,2021-03-03 22:36:04,1367242399462817800,Tweet,False, You ever been to Liverpool you silly little blert.,0.6875,-0.34375,Negative
3095,"@siraj_utd @MUspikeyFC @RealistGlizzy For Live EPL match updates &amp; Discussions - Join me &amp; fans globally! 👇⚡
https://t.co/XeK39JrAua",GoodnessAiyedu2,Goodie,,3,16,0,4,2021-03-03 22:36:04,1367242399303434245,Tweet,False,"   For Live EPL match updates &amp; Discussions - Join me &amp; fans globally! 👇⚡
",0.25,0.06818181818181818,Positive
3096,Tuchel🗣“We have to put into relation against whom we are playing. That will maybe not change tomorrow. Whoever expe… https://t.co/orLN8WJVer,CFCDaily,CFCDaily,England ,122063,301,466,23241,2021-03-03 22:36:02,1367242388754690051,Tweet,False,Tuchel🗣“We have to put into relation against whom we are playing. That will maybe not change tomorrow. Whoever expe… ,0.0,0.0,Neutral
3097,"Liverpool legend Jamie Carragher's cheeky message to Steven Gerrard after Rangers sending off

#LFC

https://t.co/aYJaDb18zN",LivEchoLFC,Liverpool FC News,Liverpool,750222,611,3537,1364,2021-03-03 22:36:00,1367242380227850240,Tweet,True,"Liverpool legend Jamie Carragher's cheeky message to Steven Gerrard after Rangers sending off

LFC

",0.0,0.0,Neutral
3098,@CuatroCincoo The sale of Clarence Seedorf; Luis Figo and Wesley Sneijder to Inter; Rafael Van Der Vaart to Tottenh… https://t.co/67yalug8hl,harrisonmchau,Harrison Chau,,469,335,0,5375,2021-03-03 22:35:59,1367242375886635010,Tweet,False, The sale of Clarence Seedorf; Luis Figo and Wesley Sneijder to Inter; Rafael Van Der Vaart to Tottenh… ,0.0,0.0,Neutral
3099,"Woman, 23, told her severe stomach pains were actually stage four cancer. 
https://t.co/9v5TanYkcw",emeckejr,Eugene Mecke Jr,Wichtia Kansas,1319,4856,2,66,2021-03-03 22:35:57,1367242369028911108,Tweet,False,"Woman, 23, told her severe stomach pains were actually stage four cancer. 
",0.1,0.0,Neutral
3100,"RT @SkySportsPL: 🗣️ ""Chelsea and Liverpool will be watching that thinking they have a real chance""

@GNev2 fears Manchester United may be s…",mozzmorris,Stuart Morris,cardiff,26,257,0,144,2021-03-03 22:35:55,1367242358484389891,Retweet,False," 🗣️ ""Chelsea and Liverpool will be watching that thinking they have a real chance""

 fears Manchester United may be s…",0.30000000000000004,0.2,Positive
3101,RT @MickeyD44314901: Drunken gang of Muslim men are jailed for rampaging through Liverpool city centre attacking strangers because they wer…,marleneprosser1,marleneprosser,,407,779,0,45339,2021-03-03 22:35:54,1367242356328558593,Retweet,False, Drunken gang of Muslim men are jailed for rampaging through Liverpool city centre attacking strangers because they wer…,0.0,0.0,Neutral
3102,@ManUtdMEN Manchester united is making a very big mistake by building attack on inconsistent rashford that will nev… https://t.co/I0mwfxlYZU,AderojuAdekunl3,Aderoju Adekunle,,13,214,0,1787,2021-03-03 22:35:52,1367242349860904980,Tweet,False, Manchester united is making a very big mistake by building attack on inconsistent rashford that will nev… ,0.13,0.0,Neutral
3103,@dickmurphy27 Liverpool will finish ahead of them yet,Freeronan,Ronan Freeman,Drogheda,376,772,0,6834,2021-03-03 22:35:50,1367242338855096320,Tweet,False, Liverpool will finish ahead of them yet,0.0,0.0,Neutral
3104,"RT @mubaraksumar02: 1. Whatsapp killed SMS
2. DStv killed DVD  
3. Keke napep killed taxi 
4. Iphone/Android killed Blackberry 
5. Xender k…",IamBabsonjr,I am phenomenal 💪💯,Nigeria,489,516,0,33681,2021-03-03 22:35:50,1367242337315819522,Retweet,False," 1. Whatsapp killed SMS
2. DStv killed DVD  
3. Keke napep killed taxi 
4. Iphone/Android killed Blackberry 
5. Xender k…",0.0,-0.2,Negative
3105,😚 Liverpool reject https://t.co/dVcqnxyFCE,KimuHa34,Kim,,216,14,1,1582,2021-03-03 22:35:49,1367242337013829633,Tweet,False,😚 Liverpool reject ,0.0,0.0,Neutral
3106,Cleaning Master Liverpool https://t.co/mHQp2AQhjj via @YouTube,doig_martin,Martin Doig,,4,19,0,5,2021-03-03 22:35:45,1367242320312070145,Tweet,False,Cleaning Master Liverpool  via ,0.0,0.0,Neutral
3107,"RT @TheGuideLpool: All of the Liverpool roadmap and reopening  dates you need for your diary over the next couple of months.

🌇 &gt; https://t…",kellydarren,darren kelly,,764,4996,1,57702,2021-03-03 22:35:45,1367242318248509446,Retweet,False," All of the Liverpool roadmap and reopening  dates you need for your diary over the next couple of months.

🌇 &gt; ",0.0,0.0,Neutral
3108,@LFC_Dai Bro we’re second cos Liverpool Chelsea spurs and Leicester are absolutely dog shit. No other reason,martialno9,#OLEOUT,11 GUNWOOD AVENUE,697,1559,1,969,2021-03-03 22:35:45,1367242316872773632,Tweet,False, Bro we’re second cos Liverpool Chelsea spurs and Leicester are absolutely dog shit. No other reason,0.51875,0.015625,Positive
3109,"@Wannabe_Biker46 @markgoldbridge But thought Liverpool were dominating league for a few years, Everton above you if… https://t.co/Abh48XvFgV",Jay7Jimmy,JimmyJay7,,0,0,0,93,2021-03-03 22:35:44,1367242312930238469,Tweet,False,"  But thought Liverpool were dominating league for a few years, Everton above you if… ",0.1,-0.1,Negative
3110,@zanetalkssports @TrentAA after a funeral and we were paying respect at the Hillsborough flame. He was with a small… https://t.co/gpPL8f2LZg,BobbyBailey77,Bobby Bailey,,194,720,9,9861,2021-03-03 22:35:44,1367242312598712323,Tweet,False,  after a funeral and we were paying respect at the Hillsborough flame. He was with a small… ,0.0,0.0,Neutral
3111,"RT @TheImmortalKop: Ole is a criminal, how is he smiling after a performance like that and I’m a fucking Liverpool fan🤣🤣",JohnsenStle,The Red 🔴 Johnsen,,11831,13010,14,61759,2021-03-03 22:35:43,1367242311793471493,Retweet,False," Ole is a criminal, how is he smiling after a performance like that and I’m a fucking Liverpool fan🤣🤣",0.675,-0.5,Negative
3112,RT @IslaBroadwell: The Tower of Liverpool at the junction of Water Street and The Strand. Built in 1406 as a fortified house by Sir John St…,mpc_1968,Martin Cooper,Up North,3704,957,36,26412,2021-03-03 22:35:42,1367242307901157382,Retweet,False, The Tower of Liverpool at the junction of Water Street and The Strand. Built in 1406 as a fortified house by Sir John St…,0.0,0.0,Neutral
3113,"RT @HorrorCultFilms: Some shots taken today at rooftop distance of the #TheBatman shoot in #Liverpool
Big thanks to the legend that is The…",Brainiac_13,💥Brainiac¹³💥,4th Planet on the Right,608,91,37,179216,2021-03-03 22:35:39,1367242293883719680,Retweet,True," Some shots taken today at rooftop distance of the TheBatman shoot in Liverpool
Big thanks to the legend that is The…",0.15000000000000002,0.1,Positive
3114,@ryanw2345 If it was not for Liverpool city would have pissed the league the last 4 years &amp; everyone would be sound… https://t.co/f8xaVo6Csy,FrannyhHarris,francis harris,"Liverpool, England",95,492,0,602,2021-03-03 22:35:39,1367242292059373568,Tweet,False, If it was not for Liverpool city would have pissed the league the last 4 years &amp; everyone would be sound… ,0.06666666666666667,0.0,Neutral
3115,"United have taken 10 points from the last 7 games, Liverpool have taken 9. One team is riddled with injuries, fatig… https://t.co/XdzHbJN7dd",BennyDMF,Benny Friend,"United Kingdom, England.",140,132,4,14456,2021-03-03 22:35:36,1367242281992949762,Tweet,False,"United have taken 10 points from the last 7 games, Liverpool have taken 9. One team is riddled with injuries, fatig… ",0.06666666666666667,0.0,Neutral
3116,"RT @Watch_LFC: A win for Liverpool tomorrow will put them back into 4th place on 46 points. 

4 points off third, 5 points off second.

Mas…",Saruchiiiiii,M.A,"West Midlands, England",712,277,16,12003,2021-03-03 22:35:35,1367242276477546496,Retweet,False," A win for Liverpool tomorrow will put them back into 4th place on 46 points. 

4 points off third, 5 points off second.

Mas…",0.1,0.2,Positive
3117,"RT @Terry_Sylvester: ⚽️ My favorite footballer ever, Ian St John has passed away, so sad, one of Liverpool’s greats, RIP, YNWA 🌹",Jackied15846926,Jackie Davies #KBF,,1911,2178,50,255593,2021-03-03 22:35:34,1367242274019495937,Retweet,False," ⚽️ My favorite footballer ever, Ian St John has passed away, so sad, one of Liverpool’s greats, RIP, YNWA 🌹",1.0,0.0,Neutral
3118,"State of this flump.

Wonder if he even knows where Liverpool is on the map. https://t.co/Rpc6Pf4GZV",smtm__LFC75,smtm_LFC75,The Pesky Redders,15433,12696,46,40769,2021-03-03 22:35:34,1367242272991977473,Tweet,False,"State of this flump.

Wonder if he even knows where Liverpool is on the map. ",0.0,0.0,Neutral
3119,"RT @amandachinda_: 1. Whatsapp ki!!ed SMS
2. DStv ki!led DVD  
3. Mr P and Rudeboy ki!led P-Square 
4. Iphone ki!led Blackberry 
5. Xender…",HeneeHolar,DARMEELAREY,"Ajegunle, Nigeria",1348,1663,0,59271,2021-03-03 22:35:31,1367242261390573570,Retweet,False,"_ 1. Whatsapp ki!!ed SMS
2. DStv ki!led DVD  
3. Mr P and Rudeboy ki!led P-Square 
4. Iphone ki!led Blackberry 
5. Xender…",0.0,0.0,Neutral
3120,"RT @MirrorFootball: Jurgen Klopp spells out financial fallout facing Liverpool if they miss out on top four

✍|@MaddockMirror
https://t.co/…",icecream1billi,2 sweet entertainment,Down south ,95,182,4,18560,2021-03-03 22:35:30,1367242257158443008,Retweet,False," Jurgen Klopp spells out financial fallout facing Liverpool if they miss out on top four

✍|
",0.25,0.25,Positive
3121,"@CoughlanGary Liverpool could potentially be 2 points off united by Sunday evening, then it becomes congested, I st… https://t.co/suO3KwBIqV",GarethCambridge,Cambo,"Cork, Ireland",1314,1266,36,5345,2021-03-03 22:35:30,1367242255392669696,Tweet,False," Liverpool could potentially be 2 points off united by Sunday evening, then it becomes congested, I st… ",1.0,0.0,Neutral
3122,To all Liverpool fans please I need a follow and I will follow back..YNWA ♥️♥️♥️,ObrakoO,OBrako Ovoke,Nigeria,360,338,1,4055,2021-03-03 22:35:29,1367242252821671938,Tweet,False,To all Liverpool fans please I need a follow and I will follow back..YNWA ♥️♥️♥️,0.0,0.0,Neutral
3123,@KumaDTyrant @RhysDrummer90 @Abascoleworld @rantsnbants Watch Liverpool sack Klopp and appoint him cos he won the S… https://t.co/F3c8HEVkoQ,handhpp,His And Hers Pleasure Place,Nigeria,123,387,0,128,2021-03-03 22:35:29,1367242251068317700,Tweet,False,    Watch Liverpool sack Klopp and appoint him cos he won the S… ,0.0,0.0,Neutral
3124,"@LadyToluu I'll take it, as long as we finish above Liverpool 😂",mgwatt44,Numero Uno 👑,"Manchester, England",292,507,0,4936,2021-03-03 22:35:29,1367242249344479236,Tweet,False," I'll take it, as long as we finish above Liverpool 😂",0.25,-0.025,Negative
3125,"This same Crystal Palace that Chelsea beat 4-0

That Liverpool beat at home 0-7

Aston Villa beat 3-0

And Wolves b… https://t.co/oC3aTVEPJZ",Demo__UK,IG: Demo__uk,Chelsea Fc,24487,998,27,6555,2021-03-03 22:35:28,1367242246899269643,Tweet,False,"This same Crystal Palace that Chelsea beat 4-0

That Liverpool beat at home 0-7

Aston Villa beat 3-0

And Wolves b… ",0.125,0.0,Neutral
3126,@UTDTrey United fans talking none stop about pogba &amp; got his name trending saying how much they miss him v CRYSTAL… https://t.co/qpaTdyUzZO,Immy8713,Imran khan,,306,474,0,767,2021-03-03 22:35:28,1367242246278512645,Tweet,False, United fans talking none stop about pogba &amp; got his name trending saying how much they miss him v CRYSTAL… ,0.2,0.2,Positive
3127,"The first time we went 3 games unbeaten this season we got thumped 7-0 by Liverpool afterwards. 

The second time w… https://t.co/vo6y1w46X0",SomePalaceGuy,Luke,"Croydon, South London",653,289,8,0,2021-03-03 22:35:27,1367242242394492929,Tweet,False,"The first time we went 3 games unbeaten this season we got thumped 7-0 by Liverpool afterwards. 

The second time w… ",0.16666666666666666,0.125,Positive
3128,"@RealistYahz Exactly so we’re banking on Leicester, Chelsea and Liverpool turning on the jets at the end of the sea… https://t.co/bQy81YkF0h",hennydix,Henry Dixon 🕳,"Birmingham, England",149,608,3,44578,2021-03-03 22:35:27,1367242241748598788,Tweet,False," Exactly so we’re banking on Leicester, Chelsea and Liverpool turning on the jets at the end of the sea… ",0.25,0.25,Positive
3129,"RT @scousescene: Golden hour over Liverpool 🌅 

📸 One Lad And His Lens https://t.co/Ot6mHvjBVg",Cassieriley79,Cass,"Liverpool, England",395,346,0,529,2021-03-03 22:35:25,1367242233129312257,Retweet,False," Golden hour over Liverpool 🌅 

📸 One Lad And His Lens ",0.5,0.3,Positive
3130,"August 2019...

‘Manchester United will win the league before Liverpool’

Solid punditry from @GNev2 as always 🥴… https://t.co/voFfn5TBsz",ViewOfTheKop_,View of the Kop,,20349,4354,80,12382,2021-03-03 22:35:22,1367242223666884608,Tweet,False,"August 2019...

‘Manchester United will win the league before Liverpool’

Solid punditry from  as always 🥴… ",0.25,0.4,Positive
3131,"RT @Cornish_Damo: Two new candidates in the Liverpool mayoral race to stand for Labour, a 22 year old man &amp; a woman from the same ward as R…",Aldousmarx,Shippo 😷,The Potteries ,6828,7500,17,67121,2021-03-03 22:35:20,1367242213189648389,Retweet,False," Two new candidates in the Liverpool mayoral race to stand for Labour, a 22 year old man &amp; a woman from the same ward as R…",0.25984848484848483,0.07878787878787878,Positive
3132,RT @AmedoShair: Come on United fans. Only 2 years to build a team that can challenge the title? It isn't enough. Lets be patient with OGS !…,EstherNthenyaa,Esther Nthenya,Kamukunji ,106,43,0,2595,2021-03-03 22:35:20,1367242212531085312,Retweet,False, Come on United fans. Only 2 years to build a team that can challenge the title? It isn't enough. Lets be patient with OGS !…,0.75,0.0,Neutral
3133,"RT @OptaJoe: 14 - Manchester United are the fifth team to remain unbeaten in their first 14 away top-flight matches in a season (W8 D6), af…",inajaangoan,Jaangoan,Somalia,1131,2847,8,2603,2021-03-03 22:35:16,1367242198664765442,Retweet,False," 14 - Manchester United are the fifth team to remain unbeaten in their first 14 away top-flight matches in a season (W8 D6), af…",0.3333333333333333,0.25,Positive
3134,"RT @MUFC_redarmy99: It’s funny how Liverpool are 6th, Spurs are 8th and Arsenal are 10th, yet it’s 2nd place Man United that are getting cr…",GavinSunder,Gavin Sunder,,13,20,0,263,2021-03-03 22:35:16,1367242197339373568,Retweet,False," It’s funny how Liverpool are 6th, Spurs are 8th and Arsenal are 10th, yet it’s 2nd place Man United that are getting cr…",0.5,0.125,Positive
3135,RT @cjhunter90: Little Liverpool fan singing his heart out ❤️ @LFC @MoSalah #YNWA https://t.co/qPIRKmHxJS,IanLysaght,Ian,,797,1570,9,279981,2021-03-03 22:35:16,1367242197137903616,Retweet,True, Little Liverpool fan singing his heart out ❤️   YNWA ,0.5,-0.1875,Negative
3136,@DahleLatham @FootyRustling United were 2-0 up when benteke scored and martial came on for his debut as an unknown… https://t.co/0ehwUHyWnr,Karl_Arron,Karl Arron,,16,175,1,278,2021-03-03 22:35:16,1367242195158245378,Tweet,False,  United were 2-0 up when benteke scored and martial came on for his debut as an unknown… ,0.0,0.0,Neutral
